,name,start_id,end_id,highway,crime_count,tree_count,light_count
7383,Roble Road,2391023582,2391023580,residential,,,
7384,Roble Road,2391023580,728166356,residential,,,
7385,Roble Road,728166356,53072599,residential,,,
7386,Roble Road,53072599,53072601,residential,,,
7387,Roble Road,53072601,53072602,residential,,,
7388,Tunnel Road,92773093,968398171,primary,,,
7389,Springer Gateway,368166347,2398994924,pedestrian,,,
7390,Springer Gateway,2398994924,2398994933,pedestrian,,,
7391,Springer Gateway,2398994933,2398994931,pedestrian,,,
7392,Springer Gateway,2398994931,2398994947,pedestrian,,,
7393,Springer Gateway,2398994947,2398994935,pedestrian,,,
7394,Springer Gateway,2398994935,2398994939,pedestrian,,,
7395,Springer Gateway,2398994939,2398994926,pedestrian,,,
7396,Springer Gateway,2398994926,2398994945,pedestrian,,,
7397,,282872189,2398994924,steps,,,
7398,Carlson Boulevard,262105115,262105114,secondary,,,
7399,Carlson Boulevard,262105114,57809622,secondary,,,
7400,Carlson Boulevard,57809622,57809619,secondary,,,
7401,Carlson Boulevard,57809619,57809617,secondary,,,
7402,Carlson Boulevard,57809617,57809614,secondary,,,
7403,Carlson Boulevard,57809614,57809612,secondary,,,
7404,Carlson Boulevard,57809612,57809607,secondary,,,
7405,Carlson Boulevard,57809607,57809605,secondary,,,
7406,Carlson Boulevard,57809605,57809602,secondary,,,
7407,Carlson Boulevard,57809602,57809600,secondary,,,
7408,Carlson Boulevard,57809600,57809598,secondary,,,
7409,Carlson Boulevard,57809598,57809594,secondary,,,
7410,Carlson Boulevard,57809594,57809592,secondary,,,
7411,Carlson Boulevard,57809592,57809590,secondary,,,
7412,Carlson Boulevard,57809590,57809588,secondary,,,
7413,Carlson Boulevard,57809588,57809586,secondary,,,
7414,Carlson Boulevard,57809586,57809582,secondary,,,
7415,Carlson Boulevard,57809628,57809630,secondary,,,
7416,Carlson Boulevard,57809630,343317762,secondary,,,
7417,,2399477771,2399477778,steps,,,
7418,,2399477775,2399477781,steps,,,
7419,Ashbury Avenue,260541647,57833222,tertiary,,,
7420,Ohlone Greenway,240449041,7077234385,cycleway,,,
7421,Ohlone Greenway,7077234385,2053862008,cycleway,,,
7422,Center Street,2405841697,239669186,residential,,,
7423,B Street,57898911,261736288,residential,,,
7424,,1436838233,1635557751,residential,,,
7425,Lynn Avenue,261736289,57826219,residential,,,
7426,Lynn Avenue,57826219,261736341,residential,,,
7427,C Street,57898907,261736287,residential,,,
7428,Key Route Boulevard,4168180106,53024973,tertiary,,,
7429,Josephine Street,261736228,261736227,residential,,,
7430,Josephine Street,261736227,261736226,residential,,,
7431,Josephine Street,261736226,53074450,residential,,,
7432,Virginia Street,243673137,53091846,residential,,,
7433,Virginia Street,53091846,53091848,residential,,,
7434,Virginia Street,53091848,53063673,residential,,,
7435,Virginia Street,53063673,53029035,residential,,,
7436,Virginia Street,53029035,53043837,residential,,,
7437,Virginia Street,53043837,53091851,residential,,,
7438,Virginia Street,53091851,53079177,residential,,,
7439,Virginia Street,53079177,53091854,residential,,,
7440,Virginia Street,53091854,53027397,residential,,,
7441,Virginia Street,53027397,2229285755,residential,,,
7442,Milvia Street,53122851,53103802,residential,,,
7443,Milvia Street,53103802,53063547,residential,,,
7444,,2420456628,2420456646,residential,,,
7445,,2420456646,2420456633,residential,,,
7446,Milvia Street,317113636,53121257,residential,,,
7447,Milvia Street,53121257,53050565,residential,,,
7448,Convict Trail,2421199587,2421199606,track,,,
7449,Convict Trail,2421199606,2421199572,track,,,
7450,Convict Trail,2421199572,2421199559,track,,,
7451,Convict Trail,2421199559,2421199566,track,,,
7452,Convict Trail,2421199566,2421199580,track,,,
7453,Convict Trail,2421199580,2421199589,track,,,
7454,Convict Trail,2421199589,2421199594,track,,,
7455,Ninth Street,53055496,53020929,residential,,,
7456,Anthony Street,53131108,53055541,residential,,,
7457,Acton Street,53047307,53047308,residential,,,
7458,Acton Street,53047308,53042101,residential,,,
7459,Acton Street,53042101,53047309,residential,,,
7460,Acton Street,53047309,53047311,residential,,,
7461,Acton Street,53047311,53047313,residential,,,
7462,Hopkins Street,4563047484,53019168,tertiary,,,
7463,Hopkins Street,2423803758,53019172,tertiary,,,
7464,Hopkins Street,2423803759,239669505,tertiary,,,
7465,Hopkins Street,53019172,2423803759,tertiary,,,
7466,Belmont Avenue,57850105,57850108,residential,,,
7467,San Luis Street,57833563,57818574,residential,,,
7468,San Luis Street,57818574,57833566,residential,,,
7469,San Luis Street,57833566,57833569,residential,,,
7470,San Luis Street,57833569,57817171,residential,,,
7471,San Luis Street,57833571,57824546,residential,,,
7472,San Luis Street,57824546,57833573,residential,,,
7473,Pierce Street,2423847690,2423847643,tertiary,,,
7474,San Luis Street,57833575,2423847661,residential,,,
7475,San Luis Street,2423847661,57833578,residential,,,
7476,San Luis Street,57833573,57833575,residential,,,
7477,Pierce Street,3076197900,2423847690,tertiary,,,
7478,San Luis Street,57817171,57833571,residential,,,
7479,,2425028275,2425028271,tertiary_link,,,
7480,,2425028271,2425028270,tertiary_link,,,
7481,The Alameda,4168262125,53056335,tertiary,,,
7482,Solano Avenue,2425028270,53062065,tertiary,,,
7483,Path #9,2427710965,568333616,steps,,,
7484,Wickson Road,260908787,1250596100,unclassified,,,
7485,,2427751991,2427751984,steps,,,
7486,,2427751990,8451378223,steps,,,
7487,University Drive,260544565,237134104,unclassified,,,
7488,Spieker Plaza,53006319,53006324,pedestrian,,,
7489,,3207729973,2427751988,pedestrian,,,
7490,,2427751988,3207729972,pedestrian,,,
7491,,3207729972,2427751978,pedestrian,,,
7492,,2427751978,2427751980,pedestrian,,,
7493,,2427751980,237134083,pedestrian,,,
7494,,237134083,2427751950,pedestrian,,,
7495,,2427751950,2427751992,pedestrian,,,
7496,,2427751992,2427751962,pedestrian,,,
7497,,2427751962,2427751958,pedestrian,,,
7498,,2427751958,2637690066,pedestrian,,,
7499,University Drive,237134104,53048389,unclassified,,,
7500,University Drive,52996335,52987667,unclassified,,,
7501,,2427751954,2427751977,steps,,,
7502,,2427751985,52991827,steps,,,
7503,University Drive,52987667,260544565,unclassified,,,
7504,Sather Road,234653448,1665399243,pedestrian,,,
7505,Sather Road,1665399243,260556506,pedestrian,,,
7506,Sather Road,260556506,260556504,pedestrian,,,
7507,Sather Road,260556504,260556502,pedestrian,,,
7508,Sather Road,260556502,234653364,pedestrian,,,
7509,Sather Road,234653364,1250639440,pedestrian,,,
7510,Sather Road,1250639440,52991834,pedestrian,,,
7511,Sather Road,52991834,1250639431,pedestrian,,,
7512,Sather Road,1250639431,1990630278,pedestrian,,,
7513,West Street,2443760109,140423997,residential,,,
7514,Buchanan Avenue,2908514180,3281235032,cycleway,,,
7515,Buchanan Avenue,3281235032,3281235031,cycleway,,,
7516,,2443760079,2443760082,cycleway,,,
7517,,2443760079,2443760064,cycleway,,,
7518,,2443760064,310163476,cycleway,,,
7519,,310163476,7979512540,cycleway,,,
7520,,7979512540,310163481,cycleway,,,
7521,,310163481,310163484,cycleway,,,
7522,,56724529,2443760100,cycleway,,,
7523,,2443760073,2443760088,cycleway,,,
7524,,2443760088,2443760089,cycleway,,,
7525,,2443760089,56724501,cycleway,,,
7526,,1376970774,1376970624,track,,,
7527,,1376970624,1376970803,track,,,
7528,,1376970803,1376970908,track,,,
7529,,1376970908,1376970590,track,,,
7530,,1376970590,1376971042,track,,,
7531,Ashbury Avenue,2484480414,57884802,tertiary,,,
7532,Ashbury Avenue,57884802,57924648,tertiary,,,
7533,Ashbury Avenue,57924648,57924344,tertiary,,,
7534,Ashbury Avenue,57924344,57921184,tertiary,,,
7535,Ashbury Avenue,57921184,2651590171,tertiary,,,
7536,Marin Avenue,4168172449,53056321,secondary,,,
7537,Marin Avenue,53056321,53056323,secondary,,,
7538,Marin Avenue,53056323,53056325,secondary,,,
7539,Marin Avenue,53056325,53056326,secondary,,,
7540,Marin Avenue,53056326,53056328,secondary,,,
7541,Marin Avenue,53056328,53056330,secondary,,,
7542,Marin Avenue,53056330,261736042,secondary,,,
7543,Marin Avenue,261736042,53056333,secondary,,,
7544,Marin Avenue,53056333,261736049,secondary,,,
7545,Marin Avenue,261736049,3687445765,secondary,,,
7546,Marin Avenue,3687445765,53056334,secondary,,,
7547,Marin Avenue,53056334,3687445761,secondary,,,
7548,Marin Avenue,3687445761,4168262123,secondary,,,
7549,Prince Street,53050634,240469701,residential,,,
7550,Prince Street,240469701,1762740523,residential,,,
7551,Panoramic Way,53147743,2831975364,residential,,,
7552,Panoramic Way,2831975364,4333613079,residential,,,
7553,Woolsey Street,53045619,283272953,residential,,,
7554,,2539109153,2539109161,steps,,,
7555,,2539109161,2539109164,steps,,,
7556,,2539109164,2539109156,steps,,,
7557,Ohlone Greenway,240449031,2556661337,cycleway,,,
7558,Ohlone Greenway,2556661337,2556661367,cycleway,,,
7559,Ohlone Greenway,2556661367,2491437223,cycleway,,,
7560,Ohlone Greenway,2491437223,2556661340,cycleway,,,
7561,Ohlone Greenway,2556661340,240449034,cycleway,,,
7562,Adeline Street,53090194,53090195,tertiary,,,
7563,College Avenue,53090699,53090700,tertiary,,,
7564,College Avenue,53090700,53054441,tertiary,,,
7565,College Avenue,53054441,6410549048,tertiary,,,
7566,Inspiration Trail,51665327,8444761313,track,,,
7567,Inspiration Trail,8444761313,4977115890,track,,,
7568,Inspiration Trail,4977115890,2581954752,track,,,
7569,Inspiration Trail,2581954752,2581954760,track,,,
7570,Inspiration Trail,2581954760,2581954761,track,,,
7571,Inspiration Trail,2581954761,2581954768,track,,,
7572,Inspiration Trail,2581954768,2581954770,track,,,
7573,Inspiration Trail,2581954770,2581954777,track,,,
7574,Inspiration Trail,2581954777,2581954804,track,,,
7575,,2581954796,2581954804,track,,,
7576,Inspiration Trail,2581954849,2581954852,track,,,
7577,Inspiration Trail,2581954852,2581954856,track,,,
7578,Inspiration Trail,2581954856,2581954860,track,,,
7579,Inspiration Trail,2581954860,2581954866,track,,,
7580,Inspiration Trail,2581954866,2581954874,track,,,
7581,Inspiration Trail,2581954874,2581954880,track,,,
7582,Inspiration Trail,2581954880,2588457768,track,,,
7583,Inspiration Trail,2588457768,2581954907,track,,,
7584,Inspiration Trail,2581954907,2588457769,track,,,
7585,Inspiration Trail,2588457769,2588457777,track,,,
7586,Inspiration Trail,2588457777,2588457782,track,,,
7587,Inspiration Trail,2588457782,2590610696,track,,,
7588,Old San Pablo Dam Road,2581955851,2581955850,unclassified,,,
7589,Old San Pablo Dam Road,2581955850,1118996765,unclassified,,,
7590,Old San Pablo Dam Road,1118996765,1118996956,unclassified,,,
7591,Old San Pablo Dam Road,1118996956,57883978,unclassified,,,
7592,Old San Pablo Dam Road,57883978,2590610599,unclassified,,,
7593,Old San Pablo Dam Road,2590610599,57883980,unclassified,,,
7594,Old San Pablo Dam Road,57883980,2581992474,unclassified,,,
7595,Old San Pablo Dam Road,2581992474,57883988,unclassified,,,
7596,Old San Pablo Dam Road,57883988,2590610375,unclassified,,,
7597,Old San Pablo Dam Road,2590610375,625202295,unclassified,,,
7598,Old San Pablo Dam Road,625202295,2581992482,unclassified,,,
7599,Old San Pablo Dam Road,2581992482,57883993,unclassified,,,
7600,,2590610635,2590610599,track,,,
7601,Betty Olds Path,2628934150,2628934156,steps,,,
7602,,2637690082,2637690081,steps,,,
7603,,2637690065,2637690066,steps,,,
7604,Ohlone Greenway,53131956,240449015,cycleway,,,
7605,Ohlone Greenway,240449015,240449011,cycleway,,,
7606,Ohlone Greenway,240449011,2187426898,cycleway,,,
7607,Ohlone Greenway,2187426898,2839029163,cycleway,,,
7608,Ohlone Greenway,2839029163,2839029187,cycleway,,,
7609,Eastshore Freeway,53011243,52979274,motorway,,,
7610,Eastshore Freeway,1895821107,1541561262,motorway,,,
7611,Grove Shafter Freeway,53085675,271855017,motorway,,,
7612,Adeline Street,53090195,53090196,tertiary,,,
7613,60th Street,53107936,53090195,residential,,,
7614,,8395357167,2677970445,steps,,,
7615,,260915507,2677970456,steps,,,
7616,,2677970456,2677970452,steps,,,
7617,,2678387233,2678387234,steps,,,
7618,,2678387221,2678387223,steps,,,
7619,,260915506,2678387224,steps,,,
7620,Walnut Square,2681821364,2681821307,steps,,,
7621,,2688796718,2688796719,steps,,,
7622,,2427751987,2691963792,steps,,,
7623,,2691963790,2691963791,steps,,,
7624,,2691963797,2691963796,steps,,,
7625,,2691963796,2678387230,steps,,,
7626,,2691963798,2691963799,steps,,,
7627,Stonewall-Panoramic Trail,33947107,33947111,track,,,
7628,Stonewall-Panoramic Trail,33947111,33947515,track,,,
7629,Stonewall-Panoramic Trail,33947515,842996959,track,,,
7630,Stonewall-Panoramic Trail,842996959,33947143,track,,,
7631,Stonewall-Panoramic Trail,33947143,842996982,track,,,
7632,Stonewall-Panoramic Trail,842996982,7967384717,track,,,
7633,Stonewall-Panoramic Trail,7967384717,33947160,track,,,
7634,Stonewall-Panoramic Trail,33947160,33947170,track,,,
7635,Stonewall-Panoramic Trail,33947170,33947177,track,,,
7636,Tanglewood Path,2710453523,394180792,steps,,,
7637,Tanglewood Path,2710453524,2710453525,steps,,,
7638,Martin Luther King Junior Way,95323755,95323791,secondary,,,
7639,Martin Luther King Junior Way,53130610,53107934,secondary,,,
7640,Martin Luther King Junior Way,53107934,53085967,secondary,,,
7641,Martin Luther King Junior Way,95323746,95323749,secondary,,,
7642,Martin Luther King Junior Way,95323749,95323755,secondary,,,
7643,Martin Luther King Junior Way,53085967,53146110,secondary,,,
7644,Martin Luther King Junior Way,53146110,56063320,secondary,,,
7645,,2790624187,2790624185,steps,,,
7646,,2790624148,2790624152,steps,,,
7647,Bancroft Way,394220748,53006324,secondary,,,
7648,Campanile Way,2835527984,282828281,pedestrian,,,
7649,Campanile Way,282828281,234653364,pedestrian,,,
7650,Campanile Way,234653364,4301518166,pedestrian,,,
7651,Broadway,1212914009,7059228795,primary,,,
7652,West Frontage Road,290107275,2844502733,tertiary,,,
7653,West Frontage Road,53011315,290107275,tertiary,,,
7654,West Frontage Road,290107945,7785782207,tertiary,,,
7655,West Frontage Road,7785782207,75763912,tertiary,,,
7656,Claremont Avenue,1042287114,53116076,secondary,,,
7657,Claremont Avenue,53116076,53103317,secondary,,,
7658,Claremont Avenue,53103317,1042286143,secondary,,,
7659,Claremont Avenue,1042286143,53070334,secondary,,,
7660,Somerset Place,99311604,354219848,residential,,,
7661,Somerset Place,354219848,3137856585,residential,,,
7662,Woodmont Avenue,53058582,269109552,residential,,,
7663,Woodmont Avenue,269109552,53058586,residential,,,
7664,Highgate Road,2869002028,260605132,residential,,,
7665,Highgate Road,260605132,260605236,residential,,,
7666,Highgate Road,260605236,57960336,residential,,,
7667,Highgate Road,57960336,260540994,residential,,,
7668,Highgate Road,260540994,57883858,residential,,,
7669,Francisco Street,239617017,53072264,residential,,,
7670,Adeline Street,53090196,53090197,tertiary,,,
7671,Henry Street,53082203,56006250,secondary,,,
7672,Buchanan Street,86276617,53087983,secondary,,,
7673,Buchanan Street,249237235,86276609,residential,,,
7674,Buchanan Street,2908160822,86276609,secondary,,,
7675,Eastshore Highway,86276679,86276675,tertiary,,,
7676,,86276617,240471401,motorway_link,,,
7677,,86277189,86277202,motorway_link,,,
7678,,240471401,86277477,motorway_link,,,
7679,,86277477,4182119665,motorway_link,,,
7680,,2908160825,86277533,motorway_link,,,
7681,,86277533,86276609,motorway_link,,,
7682,,86276673,86276617,motorway_link,,,
7683,,2908160809,53010189,motorway_link,,,
7684,,86276609,8849283807,motorway_link,,,
7685,,8849283807,1410760261,motorway_link,,,
7686,Cedar Street,53149260,59794830,tertiary,,,
7687,Cedar Street,59794830,53059195,tertiary,,,
7688,Cedar Street,53059195,53059197,tertiary,,,
7689,Cedar Street,53059197,53026099,tertiary,,,
7690,Cedar Street,53026099,53149317,tertiary,,,
7691,Cedar Street,53149317,53157267,tertiary,,,
7692,Cedar Street,53157267,4294455620,tertiary,,,
7693,Cedar Street,4294455620,53021359,tertiary,,,
7694,Shattuck Avenue,7071604250,2398630635,secondary,,,
7695,Shattuck Avenue,2398630635,53050568,secondary,,,
7696,Addison Street,53096121,53096083,residential,,,
7697,Wildcat Canyon Road,53037759,98461061,tertiary,,,
7698,University Avenue,2957619156,240448958,secondary,,,
7699,University Avenue,240448964,53115332,tertiary,,,
7700,University Avenue,240448962,240448964,tertiary,,,
7701,Centennial Drive,760705992,760706497,tertiary,,,
7702,Centennial Drive,760706497,760706502,tertiary,,,
7703,Centennial Drive,760706502,35719130,tertiary,,,
7704,Centennial Drive,35719130,760706748,tertiary,,,
7705,,53042667,2967316084,steps,,,
7706,,2967316093,4317466491,steps,,,
7707,,993149820,2992447307,track,,,
7708,,2992447307,2992447308,track,,,
7709,,2992447308,2992447309,track,,,
7710,,2992447309,2992447315,track,,,
7711,,2992447315,2992447319,track,,,
7712,,2992447319,2992447326,track,,,
7713,,2992447326,2992447635,track,,,
7714,,2992447635,2992447641,track,,,
7715,,2992447641,2992447644,track,,,
7716,,2992447644,2992447645,track,,,
7717,,2992447645,2992447653,track,,,
7718,,2992447653,2992447657,track,,,
7719,,2992447657,59718859,track,,,
7720,Allston Way,1928228049,53122849,residential,,,
7721,Allston Way,2420456628,57066388,residential,,,
7722,Martin Luther King Junior Way,4168189942,53146078,tertiary,,,
7723,Arlington Avenue,57846732,53086175,tertiary,,,
7724,Arlington Avenue,2244374968,1177819798,tertiary,,,
7725,Arlington Avenue,1177819798,57846732,tertiary,,,
7726,,3038362850,260915516,steps,,,
7727,,3038362851,3038362852,steps,,,
7728,,3038362843,3038362844,steps,,,
7729,,3038364438,3038364439,steps,,,
7730,,3038364439,3038364437,steps,,,
7731,,3038364433,3038356631,steps,,,
7732,,3038356631,3038356629,steps,,,
7733,Arlington Avenue,3067918354,360532241,tertiary,,,
7734,Arlington Avenue,53086197,99323240,tertiary,,,
7735,Arlington Avenue,360532241,53049927,tertiary,,,
7736,Arlington Avenue,53049927,53086201,tertiary,,,
7737,Arlington Avenue,53086201,99323213,tertiary,,,
7738,Arlington Avenue,99323213,99323198,tertiary,,,
7739,Arlington Avenue,99323198,3652943780,tertiary,,,
7740,Arlington Avenue,360532217,53086197,tertiary,,,
7741,Cerrito Street,3076197895,53108776,residential,,,
7742,Cerrito Street,53108776,53062026,residential,,,
7743,Cerrito Street,53062026,240471167,residential,,,
7744,Cerrito Street,240471167,53087996,residential,,,
7745,Cleveland Avenue,53080649,53062019,tertiary,,,
7746,Cleveland Avenue,3076197896,240477388,tertiary,,,
7747,Jacuzzi Street,57815149,57873846,tertiary,,,
7748,Pierce Street,7083736932,2559446795,tertiary,,,
7749,Pierce Street,86277166,86277174,tertiary,,,
7750,Pierce Street,57936395,550508683,tertiary,,,
7751,Pierce Street,550508683,3076197900,tertiary,,,
7752,Pierce Street,53062020,53124706,tertiary,,,
7753,Pierce Street,53124706,532755731,tertiary,,,
7754,Pierce Street,532755731,53139319,tertiary,,,
7755,Pierce Street,53139319,3076197894,tertiary,,,
7756,Polk Street,240471169,53066747,residential,,,
7757,Taylor Street,240471170,53020083,residential,,,
7758,Central Avenue,240449112,57879927,tertiary,,,
7759,Thousand Oaks Boulevard,3088469678,53044103,residential,,,
7760,Thousand Oaks Boulevard,53044103,53129638,residential,,,
7761,Thousand Oaks Boulevard,53129638,53058784,residential,,,
7762,Thousand Oaks Boulevard,53058784,258780760,residential,,,
7763,Thousand Oaks Boulevard,258780760,266910792,residential,,,
7764,Thousand Oaks Boulevard,266910792,53140628,residential,,,
7765,Thousand Oaks Boulevard,53140628,53114253,residential,,,
7766,Thousand Oaks Boulevard,53114253,53088661,residential,,,
7767,Thousand Oaks Boulevard,53088661,53076341,residential,,,
7768,Thousand Oaks Boulevard,53076341,53084371,residential,,,
7769,Thousand Oaks Boulevard,53084371,53085110,residential,,,
7770,Thousand Oaks Boulevard,53085110,53142855,residential,,,
7771,Portland Avenue,3088469677,7130122362,residential,,,
7772,Portland Avenue,7130122362,7130122364,residential,,,
7773,Portland Avenue,7130122364,53134702,residential,,,
7774,Portland Avenue,53134702,5994754920,residential,,,
7775,Carlson Boulevard,57809582,1788081048,secondary,,,
7776,Carlson Boulevard,1912097990,1912098001,secondary,,,
7777,Carlson Boulevard,1912098001,1912097994,secondary,,,
7778,Carlson Boulevard,1912097994,1912097984,secondary,,,
7779,Carlson Boulevard,1912097984,1912098005,secondary,,,
7780,Carlson Boulevard,1912098005,1912097989,secondary,,,
7781,Carlson Boulevard,1912097989,1912097987,secondary,,,
7782,Carlson Boulevard,1912097987,1912098004,secondary,,,
7783,Carlson Boulevard,1912098004,1912097985,secondary,,,
7784,Carlson Boulevard,1912097985,1912098009,secondary,,,
7785,Carlson Boulevard,1912098009,1912098003,secondary,,,
7786,Carlson Boulevard,1912098003,1912098008,secondary,,,
7787,Carlson Boulevard,1912098008,1912098006,secondary,,,
7788,Carlson Boulevard,1912098006,1912098002,secondary,,,
7789,Carlson Boulevard,1912098002,1912097993,secondary,,,
7790,Carlson Boulevard,1912097993,1912098010,secondary,,,
7791,Carlson Boulevard,1912098010,57809624,secondary,,,
7792,Carlson Boulevard,57809624,57809628,secondary,,,
7793,Colusa Avenue,53056333,261736043,tertiary,,,
7794,Colusa Avenue,261736043,53058814,tertiary,,,
7795,Colusa Avenue,53058814,56006372,tertiary,,,
7796,Colusa Avenue,56006372,53058815,tertiary,,,
7797,,2421199589,3128702998,track,,,
7798,Somerset Place,53123675,3137856668,residential,,,
7799,Somerset Place,3137856670,3137856601,residential,,,
7800,Somerset Place,3137856601,3137856588,residential,,,
7801,Somerset Place,3137856588,3137856575,residential,,,
7802,Somerset Place,3137856575,3137856608,residential,,,
7803,Somerset Place,3137856608,3137856595,residential,,,
7804,Somerset Place,3137856595,3137856661,residential,,,
7805,Somerset Place,3137856661,3137856616,residential,,,
7806,Somerset Place,3137856616,3137856585,residential,,,
7807,,3166077063,3166077064,steps,,,
7808,,3166077070,260551352,steps,,,
7809,,260551352,237134740,steps,,,
7810,,237134740,3166077069,steps,,,
7811,,3166077072,3166077071,steps,,,
7812,,3166077078,282388107,steps,,,
7813,,3166077092,3166077093,steps,,,
7814,,3166077135,3166077138,steps,,,
7815,,3166077138,3166077140,steps,,,
7816,,3166077132,3166077135,steps,,,
7817,,663086076,3166077148,steps,,,
7818,,3167010071,3167010070,steps,,,
7819,,3167010073,3167010072,steps,,,
7820,Allston Way,53122849,2420456628,residential,,,
7821,,3176146683,3176146684,steps,,,
7822,,3176146688,3647671454,steps,,,
7823,Bancroft Steps,3176146693,3176146692,steps,,,
7824,Bancroft Steps,3176146696,3176146695,steps,,,
7825,Prospect Street,53054999,53055000,tertiary,,,
7826,Prospect Street,53055000,35719103,tertiary,,,
7827,Prospect Street,35719103,53020995,tertiary,,,
7828,,3178363985,7386305619,steps,,,
7829,,3178364029,3178364030,steps,,,
7830,,283261504,283261505,steps,,,
7831,Norwood Avenue,266909046,57878543,residential,,,
7832,Westminster Avenue,57878542,57924228,tertiary,,,
7833,Westminster Avenue,57924228,57868920,tertiary,,,
7834,Westminster Avenue,57868920,57924232,tertiary,,,
7835,Westminster Avenue,57924232,57924237,tertiary,,,
7836,Path #6,568330432,875639159,steps,,,
7837,,3205732441,3205732442,steps,,,
7838,,3205732443,3205732444,steps,,,
7839,,3205732444,3205732445,steps,,,
7840,,1250630173,3205732449,steps,,,
7841,,3206236059,3206236060,steps,,,
7842,,3206236561,3206236562,steps,,,
7843,,3207780535,3207780536,steps,,,
7844,,3207780538,4622926038,steps,,,
7845,,4622926038,3207780539,steps,,,
7846,Wurster Courtyard,3207780541,8467880862,pedestrian,,,
7847,Wurster Courtyard,8467880862,3207780542,pedestrian,,,
7848,Wurster Courtyard,3207780542,3182066378,pedestrian,,,
7849,Wurster Courtyard,3182066378,3182066379,pedestrian,,,
7850,Wurster Courtyard,3182066379,260551289,pedestrian,,,
7851,Wurster Courtyard,260551289,260551290,pedestrian,,,
7852,Wurster Courtyard,260551290,4622926038,pedestrian,,,
7853,Wurster Courtyard,4622926038,3207780543,pedestrian,,,
7854,Wurster Courtyard,3207780543,3207780544,pedestrian,,,
7855,Wurster Courtyard,3207780544,3207780545,pedestrian,,,
7856,Wurster Courtyard,3207780545,3207780546,pedestrian,,,
7857,Trumpetvine Court,318886266,318886267,steps,,,
7858,Domingo Avenue,53060402,5484497251,residential,,,
7859,Halkin Walk,3247169096,3247169097,steps,,,
7860,Halkin Walk,3247169097,3247169098,steps,,,
7861,Halkin Walk,3247169098,3247169099,steps,,,
7862,Halkin Walk,3247169099,3247169100,steps,,,
7863,Halkin Walk,3247169100,3247169101,steps,,,
7864,Halkin Walk,3247169101,3247169102,steps,,,
7865,Tilden Path,3247187590,3247187591,steps,,,
7866,,53011307,7777762115,motorway_link,,,
7867,,7777762115,290107275,motorway_link,,,
7868,,53003639,74191172,motorway_link,,,
7869,,74261439,53055155,motorway_link,,,
7870,Buchanan Street,86320100,240471162,tertiary,,,
7871,Buchanan Street,3281235024,2908514183,secondary,,,
7872,Buchanan Street,2908514183,86277166,secondary,,,
7873,Buchanan Street,53088000,53087998,tertiary,,,
7874,Buchanan Street,53087998,86320136,tertiary,,,
7875,Marin Avenue,86320111,240471162,secondary,,,
7876,,3281235032,2908514184,cycleway,,,
7877,,2908514184,8860336330,cycleway,,,
7878,,8860336330,2908514183,cycleway,,,
7879,,2908514183,2908514189,cycleway,,,
7880,,2908514189,3281235020,cycleway,,,
7881,,3281235020,2443760193,cycleway,,,
7882,Burnett Street,53125564,53098018,residential,,,
7883,Bancroft Way,53124036,239669179,secondary,,,
7884,Bancroft Way,239669179,8451378019,secondary,,,
7885,Bancroft Way,8451378019,8451373604,secondary,,,
7886,Bancroft Way,8451373604,4168189941,secondary,,,
7887,South 51st Street,3569222596,3569222595,unclassified,,,
7888,South 51st Street,3569222595,3569222593,unclassified,,,
7889,,2532680550,34351120,steps,,,
7890,,3176146689,3647671455,steps,,,
7891,,3647671481,286079968,steps,,,
7892,,3647671500,3647671501,steps,,,
7893,,3647671492,3647671491,steps,,,
7894,,3647671457,3176146691,steps,,,
7895,,3647671502,3647671503,steps,,,
7896,,3647671487,3647671484,steps,,,
7897,,3176146690,3647671456,steps,,,
7898,,3647671498,3647671499,steps,,,
7899,,3647671483,3647671482,tertiary_link,,,
7900,,56819279,56819292,tertiary,,,
7901,,56819292,3652928279,tertiary,,,
7902,Cedar Street,4168241885,53138903,tertiary,,,
7903,Cedar Street,53138903,53115329,tertiary,,,
7904,Cedar Street,53115329,53075887,tertiary,,,
7905,Cedar Street,53075887,53149260,tertiary,,,
7906,Martin Luther King Junior Way,4168262109,53091861,tertiary,,,
7907,Martin Luther King Junior Way,53091861,53072260,tertiary,,,
7908,Martin Luther King Junior Way,53072260,53093345,tertiary,,,
7909,Martin Luther King Junior Way,53093345,4168189958,tertiary,,,
7910,,269109561,3677008526,track,,,
7911,,3677008526,3677008527,track,,,
7912,El Camino Real,53073734,661762918,residential,,,
7913,El Camino Real,661762918,53073736,residential,,,
7914,,3687445762,3687445759,secondary_link,,,
7915,,3687445759,3687445765,secondary_link,,,
7916,Washington Avenue,2057254633,53029058,residential,,,
7917,Washington Avenue,343311995,53113937,residential,,,
7918,Washington Avenue,53113937,53042695,residential,,,
7919,Washington Avenue,53042695,53124714,residential,,,
7920,Washington Avenue,53124714,53116468,residential,,,
7921,Washington Avenue,53116468,2057254633,residential,,,
7922,,3687445767,3687445760,secondary_link,,,
7923,,3687445760,3687445761,secondary_link,,,
7924,Jefferson Avenue,3694063472,53115969,residential,,,
7925,,3732301535,3178364000,corridor,,,
7926,,3591279157,3732301547,steps,,,
7927,,3732301547,3732301548,steps,,,
7928,,3732301549,3732301550,steps,,,
7929,,3732301576,3732301577,steps,,,
7930,,3732301577,3732301578,steps,,,
7931,,3732301578,3732301579,steps,,,
